Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sun.;25.02.2018;12:30;203112;Göttingen-Weende, SH;154077;LL MJC;Landesliga MJC Süd;Tuspo Weende;VfL Wolfsburg;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;12:45;403259;Hannover, Bothfeld, Schulzentrum IGS;146078;LL MJB;Landesliga MJB Ost;TuS Bothfeld v. 1904 e.V.;HSG Lachte-Lutter;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;12:45;602139;Cuxhaven, SH Franzenburg;165078;LL WJA;Landesliga WJA Nord;JSG Altenw./Otternd.;SG Findorff;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;12:45;403256;Hannover, SZ Anderten;151077;OL MJC;Oberliga MJC Ost;TSV Anderten;Handballverein Lüneburg;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:00;406127;Rinteln, Kreissporthalle ;111114;LL M;Landesliga M Hannover;HSG Exten-Rinteln;HSG Herrenhausen/Stöcken;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:00;803137;Nordhorn, KSH 3 Euregium ;138077;LL MJA;Landesliga MJA West;HSG Nordhorn e.V.;JSG Eicken-Buer-Oldendorf;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:00;605150;Lüneburg, SH Oedeme;146079;LL MJB;Landesliga MJB Ost;Handballverein Lüneburg;TS Großburgwedel;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:00;101184;Ritterhude, SZ;176081;LL WJB;Landesliga WJB Ost;TuSG Ritterhude;TS Woltmershausen;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:15;808139;Melle, Sporthalle Haferstraße;150076;OL MJC;Oberliga MJC West;HSG Grönegau-Melle;HSG Delmenhorst;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:30;809110;Emstek, SZ ;116090;LL F;Landesliga F Weser/Ems;SV Höltinghausen;ASC GW Itterbeck;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:30;101130;Bremen-Hastedt, VH Hastedter TSV;152078;LL MJC;Landesliga MJC Nord;SG HC Bremen/Hastedt II;TS Hoykenkamp;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:30;406110;Nienburg, SH Meerbachhalle;153080;LL MJC;Landesliga MJC Ost;HSG Nienburg;HSG Verden-Aller;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:30;405109;Schellerten, SH;154078;LL MJC;Landesliga MJC Süd;JSG Bördehandball-Ost;SV Stöckheim;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:30;206115;Nörten-Hardenberg, SH II;177079;LL WJB;Landesliga WJB Süd;HSG Plesse-Hardenberg;MTV Vorsfelde;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:30;808121;Bissendorf, SH;150077;OL MJC;Oberliga MJC West;TV Bissendorf-Holte;JSG Wilhelmshaven;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;13:30;808103;Osnabrück, KGS Osnabrück-Schinkel;301071;ROL MJA (Ü);ROL MJA Südwest;TSG 07 Burg Gretesch;SC Union Emlichheim;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:00;803130;Meppen-Altstadt, Nagelshof I und II  (Stadt-SH) ;148079;LL MJB;Landesliga MJB West;TV Meppen;OHV Aurich II;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:00;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;152079;LL MJC;Landesliga MJC Nord;TuS Komet Arsten;TV Schiffdorf;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:00;403279;Hannover, Kaiser-Wilh.-Ratsgymnasium;167061;LL WJA;Landesliga WJA Süd;Hannoverscher SC;JSG Weserbergland;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:00;809107;Dinklage, SH 1 SZ ;175078;LL WJB;Landesliga WJB Nord;TV Dinklage;Sportclub Ihrhove 07;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:15;803163; Lohne, Mehrzweckhalle;155080;LL MJC;Landesliga MJC West;SG Lingen-Lohne;TV Dinklage;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:25;403259;Hannover, Bothfeld, Schulzentrum IGS;111115;LL M;Landesliga M Hannover;TuS Bothfeld v. 1904 e.V.;HSG Fuhlen-Hessisch Old.;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:25;405129;Sarstedt, SH Gymnasium;167062;LL WJA;Landesliga WJA Süd;TKJ Sarstedt;HSG Plesse-Hardenberg;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:30;403381;Sehnde, Feldstr.;137077;LL MJA;Landesliga MJA Süd;TV E. Sehnde;HG Rosdorf-Grone;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:30;608115;Horneburg, SH 1;151078;OL MJC;Oberliga MJC Ost;VfL Horneburg;MTV Groß Lafferde;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:30;102101;Bremerhaven, Oscar-Drees-Halle;401108;ROL WJA (Ü);ROL WJA Mitte;HG Bremerhaven;HV Grasberg;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;14:45;602139;Cuxhaven, SH Franzenburg;135080;LL MJA;Landesliga MJA Nord;JSG Altenw./Otternd.;SFN Vechta;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;402121;Hameln, Nord ;111116;LL M;Landesliga M Hannover;VfL Hameln II;SV Alfeld;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;607113;Soltau, SH RS;113119;LL M;Landesliga M Lüneburg;MTV Soltau II;SV T Uelzen/Salzwedel;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;802102;Aurich-Mitte, SH;138078;LL MJA;Landesliga MJA West;JMSG MTV/OHV Aurich;HSG Neuenburg/Bockhorn;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;145080;LL MJB;Landesliga MJB Nord;ATSV Habenhausen;Hagener SV;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;607124;Dorfmark, Thormarcon-Arena;146080;LL MJB;Landesliga MJB Ost;HSG Heidmark;HG Winsen/Luhe;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;205105;Süpplingen, Nord-Elm-Sporthalle;147080;LL MJB;Landesliga MJB Süd;HSV Warberg/Lelm;Northeimer HC;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;201118;Lehre, Oberschule Rosinenweg;147078;LL MJB;Landesliga MJB Süd;VfL Lehre;HSG Deister Süntel;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;207102;Hattorf, SH Dorfgemeinschaftsanlage;147079;LL MJB;Landesliga MJB Süd;HSG Oha;Eintracht Hildesheim II;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;808139;Melle, Sporthalle Haferstraße;148080;LL MJB;Landesliga MJB West;HSG Grönegau-Melle;TuRa Marienhafe;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;608107;Drochtersen,SH;152080;LL MJC;Landesliga MJC Nord;HSG Bützfleth/Drochtersen;TS Woltmershausen;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;205101;Helmstedt, Gymnasium Julianum I;154079;LL MJC;Landesliga MJC Süd;HF Helmstedt-Büddenstedt;MTV Geismar;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;813028;Delmenhorst, SH Am Wehrhahn ;165079;LL WJA;Landesliga WJA Nord;HSG Delmenhorst;TuS Komet Arsten;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;403410;Großenheidorn, SH;167063;LL WJA;Landesliga WJA Süd;JSG GIW Meerhandball;JSG Münden/Volkmarsh.;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;808135;Hasbergen, SH Alt ;168079;LL WJA;Landesliga WJA West;SG Teuto Handball;SpVgg Brandlecht-Hestrup;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;809130;Steinfeld-Mühlen, SZ ;175079;LL WJB;Landesliga WJB Nord;Grün-Weiß Mühlen;HSG Harpst./Wildesh.;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;202111;Wittingen, Realschule;177080;LL WJB;Landesliga WJB Süd;JSG Wittingen/Stöcken;TSV Neustadt;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;406131;Bad Nenndorf, SH Waltringhausen ;150078;OL MJC;Oberliga MJC West;HSG Schaumburg-Nord;SG HC Bremen/Hastedt;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;402114;Emmerthal-Kirchohsen, SH 1;150079;OL MJC;Oberliga MJC West;JSG Weserbergland;HSG Schwanewede/Nk.;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;603110;Hollenstedt, Max-Schmeling-Hallen (Halle1);407090;ROL WJA (Ü);ROL WJA Nord;TUS Jahn Hollenstedt;TVV Neu-Wulmstorf;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;603113;Seevetal-Meckelfeld, SH Realschule;407088;ROL WJA (Ü);ROL WJA Nord;HSG Seevetal;MTV Wisch;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;605169;Scharnebeck, SH Schulzentrum;408107;ROL WJA (Ü);ROL WJA Nordost;SG Adendorf/Scharnebeck II;HSG Lohheide;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;805131;Esens, Dreifachsporthalle;406108;ROL WJA (Ü);ROL WJA Nordwest;TUS Esens;MTV Aurich;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;808132;Georgsmarienhütte, SZ ;405086;ROL WJA (Ü);ROL WJA Südwest;TV Georgsmarienhütte;SV Falke Steinfeld;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:00;808121;Bissendorf, SH;405090;ROL WJA (Ü);ROL WJA Südwest;TV Bissendorf-Holte;JMSG Cappeln/Höltinghausen;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:15;405109;Schellerten, SH;137078;LL MJA;Landesliga MJA Süd;JSG Bördehandball-Ost;JMSG Moringen/Schoningen/Wiensen;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:15;204107;Hornburg, Sporthalle;306080;ROL MJA (Ü);ROL MJA Südost;MTV Eintracht Hornburg;MTV Braunschweig II;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:15;601106;Bergen, Am Heisterkamp;408104;ROL WJA (Ü);ROL WJA Nordost;TUS Bergen;TuS Hohnstorf/Elbe;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:30;101130;Bremen-Hastedt, VH Hastedter TSV;106118;LL M;Landesliga M Bremen;SG HC Bremen/Hastedt II;HSG Verden-Aller;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:30;401115;Bruchhausen-Vilsen, SH SZ;166080;LL WJA;Landesliga WJA Ost;HSG Bruchhausen-Vilsen;Garbsener SC;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;15:30;208106;Vöhrum, BBS I;404056;ROL WJA (Ü);ROL WJA Ost;PSG 04 Peine;HSC Ehmen;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;808154;Ankum, Ballsporthalle ;118090;LK WE M;Landesklasse WE M Süd;SV Quitt Ankum;TSG 07 Burg Gretesch;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;403279;Hannover, Kaiser-Wilh.-Ratsgymnasium;111117;LL M;Landesliga M Hannover;Hannoverscher SC;MTV Großenheidorn II;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;401171;Twistringen, SH SZ;107131;OL F;Oberliga F Nordsee;HSG PHOENIX;TV Oyten II;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;813006;Oldenburg, Robert-Schumann-Halle ;107130;OL F;Oberliga F Nordsee;VfL Oldenburg III;TV Cloppenburg;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;206102;Northeim, SH  Schuhwall;151079;OL MJC;Oberliga MJC Ost;Northeimer HC;TUS Jahn Hollenstedt;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;813045;Brake, SH Kultur- und Sportzentrum ;303089;ROL MJA (Ü);ROL MJA Nord;SV Brake;TuS Komet Arsten;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;808107;Osnabrück, SZ Sonnenhügel;301073;ROL MJA (Ü);ROL MJA Südwest;SSC Dodesheide;HSG Bentheim/Gildehaus;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;803130;Meppen-Altstadt, Nagelshof I und II  (Stadt-SH) ;301072;ROL MJA (Ü);ROL MJA Südwest;TV Meppen;TUS Lemförde;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;401104;ROL WJA (Ü);ROL WJA Mitte;TuS Komet Arsten II;TuSG Ritterhude II;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sun.;25.02.2018;16:00;607116;Wietzendorf, SH;408108;ROL WJA (Ü);ROL WJA Nordost;TSV Wietzendorf;SV Garßen-Celle;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;802105;Aurich-Sandhorst, HS und O-Stufe;406103;ROL WJA (Ü);ROL WJA Nordwest;HSG 08 Middels/Plaggenburg;BTB Oldenburg;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:00;605188;Embsen, SH Schulzentrum;104120;VL M;Verbandsliga M Niedersachsen;MTV Embsen;VfB Fallersleben;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:15;609183;Verden, Aller-Weser-SH ;136079;LL MJA;Landesliga MJA Ost;HSG Verden-Aller;Jugendhandball Wümme;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:15;403257;Hannover, SZ Badenstedt;167064;LL WJA;Landesliga WJA Süd;HSG Hannover-Badenstedt II;HSG Oha;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:30;102101;Bremerhaven, Oscar-Drees-Halle;175080;LL WJB;Landesliga WJB Nord;HG Bremerhaven;HG Jever/Schortens;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;16:30;813035;Hude, SZ Huder Bach ;107132;OL F;Oberliga F Nordsee;HSG Hude/Falkenburg;ATSV Habenhausen;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;803138;Nordhorn-Mitte, KSH I Euregium ;120005;LK WE F;Landesklasse WE F Süd;SpVgg Brandlecht-Hestrup;TUS Lemförde;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;208132;Bortfeld, Gemeindehalle;110091;LL F;Landesliga F Braunschweig;SG Zweidorf/Bortfeld;MTV Geismar;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;201118;Lehre, Oberschule Rosinenweg;109119;LL M;Landesliga M Braunschweig;VfL Lehre;HG ELM;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;402162;Stadtoldendorf, SH;111118;LL M;Landesliga M Hannover;TV 1887 Stadtoldendorf;VfL Uetze;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;808128;Sporthalle Bramsche Realschule ;115119;LL M;Landesliga M Weser/Ems;TUS Bramsche;TSG Hatten-Sandkrug II;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;603110;Hollenstedt, Max-Schmeling-Hallen (Halle1);136080;LL MJA;Landesliga MJA Ost;TUS Jahn Hollenstedt;TSV Neustadt;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;206115;Nörten-Hardenberg, SH II;137079;LL MJA;Landesliga MJA Süd;HSG Plesse-Hardenberg;HSG Nord Edemissen;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;808132;Georgsmarienhütte, SZ ;138079;LL MJA;Landesliga MJA West;TV Georgsmarienhütte;TuRa Marienhafe;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;808139;Melle, Sporthalle Haferstraße;138080;LL MJA;Landesliga MJA West;HSG Grönegau-Melle;JSG Wilhelmshaven;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;201128;Braunschweig, SH Ottenroder Str.;154080;LL MJC;Landesliga MJC Süd;MTV Braunschweig;Sportfreunde Söhre;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;813055;Edewecht, Heinz zu Jührden - Halle;165080;LL WJA;Landesliga WJA Nord;VfL Edewecht;VfL Stade;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;808103;Osnabrück, KGS Osnabrück-Schinkel;168080;LL WJA;Landesliga WJA West;TSG 07 Burg Gretesch;TUS Blau-Weiß Lohne;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;813047; Elsfleth, Stadthalle;103126;OL M;Oberliga M Nordsee;Elsflether TB;HSG Schwanewede/Nk.;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;103125;OL M;Oberliga M Nordsee;ATSV Habenhausen II;TSV Bremervörde;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;606107;Grasberg, SH;303090;ROL MJA (Ü);ROL MJA Nord;HV Grasberg;SVGO Bremen II;="0:0";="0:0";SV Werder Bremen SR;spielfrei;;;;;;
Sun.;25.02.2018;17:00;205101;Helmstedt, Gymnasium Julianum I;404007;ROL WJA (Ü);ROL WJA Ost;HF Helmstedt-Büddenstedt;HSV Warberg/Lelm;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;803119;Herzlake, SZ ;403071;ROL WJA (Ü);ROL WJA West;HSG Haselünne/Herzlake;FC Schüttorf 09 II;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;402114;Emmerthal-Kirchohsen, SH 1;104121;VL M;Verbandsliga M Niedersachsen;TSG Emmerthal;HSG Oha;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;17:00;608108;Fredenbeck, Geestland-Halle;105119;VL M;Verbandsliga M Nordsee;VfL Fredenbeck II;TS Hoykenkamp;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;18:45;813055;Edewecht, Heinz zu Jührden - Halle;302074;ROL MJA (Ü);ROL MJA Nordwest;VfL Edewecht;JMSG DSC/OTB Oldenburg;="0:0";="0:0";;;;;;;;
Sun.;25.02.2018;19:00;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;106119;LL M;Landesliga M Bremen;SVGO Bremen;ATSV Habenhausen III;="0:0";="0:0";;;;;;;;
Fri.;02.03.2018;20:30;609131;Achim-Baden, Lahof-SZ ;106120;LL M;Landesliga M Bremen;SG Achim/Baden II;ATSV Habenhausen III;="0:0";="0:0";;;;;;;;
Fri.;02.03.2018;20:30;811104;Wilhelmshaven Sporthalle Nogatstraße (OT Fedderwardergroden);107133;OL F;Oberliga F Nordsee;HSG Wilhelmshaven;VfL Oldenburg III;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;12:00;406131;Bad Nenndorf, SH Waltringhausen ;178081;LL WJB;Landesliga WJB West;HSG Schaumburg-Nord;HSG Osnabrück II;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;13:00;805128;Zetel, HS ;138081;LL MJA;Landesliga MJA West;HSG Neuenburg/Bockhorn;HSG Grönegau-Melle;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;13:00;403363;Neustadt, BBS;177081;LL WJB;Landesliga WJB Süd;TSV Neustadt;HG Rosdorf-Grone;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;13:30;813028;Delmenhorst, SH Am Wehrhahn ;145081;LL MJB;Landesliga MJB Nord;HSG Delmenhorst;TV Neerstedt;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;13:30;101130;Bremen-Hastedt, VH Hastedter TSV;152081;LL MJC;Landesliga MJC Nord;SG HC Bremen/Hastedt II;JSG Altenw./Otternd.;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;13:30;608111;Stade, SH Vincent-Lübeck-Gymnasium;165081;LL WJA;Landesliga WJA Nord;VfL Stade;VfL Oldenburg II;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;13:45;606105;Lilienthal-Falkenberg, Schoofmoor I;176082;LL WJB;Landesliga WJB Ost;TV Lilienthal;TuSG Ritterhude;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:00;403267;Hannover, Misburg Alt;153081;LL MJC;Landesliga MJC Ost;SG Misburg;TS Großburgwedel;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:00;813037; Neerstedt, SZ;175081;LL WJB;Landesliga WJB Nord;TV Neerstedt;TV Dinklage;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:00;403300;Isernhagen, SZ Altwarmbüchen;410050;ROL WJA (Ü);RL WJA Hannover;TUS Altwarmbüchen;HSG Wennigsen/Gehrden;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:00;403387;Springe, SZ Süd I;409051;ROL WJA (Ü);ROL WJA Hannover;HSG Deister Süntel;RSV Seelze;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:00;606107;Grasberg, SH;401113;ROL WJA (Ü);ROL WJA Mitte;HV Grasberg;SV Werder Bremen II;="0:0";="0:0";SG Findorff SR;SG Findorff;;;;;;
Sat.;03.03.2018;14:00;806106;Emden, Max-Windmüller-Halle;406112;ROL WJA (Ü);ROL WJA Nordwest;SV SF Larrelt;HSG Neuenburg/Bockhorn;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:15;203103;Geismar, SH II;154081;LL MJC;Landesliga MJC Süd;MTV Geismar;Tuspo Weende;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:30;101122;Bremen-Hemelingen, Bezirkssportanlage Hemelingen;135081;LL MJA;Landesliga MJA Nord;SG Arbergen-Mahndorf;SG Achim/Baden;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:30;609105;Scheeßel, SH;136081;LL MJA;Landesliga MJA Ost;Jugendhandball Wümme;TSV Anderten II;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:30;203121;Rosdorf, SH;137080;LL MJA;Landesliga MJA Süd;HG Rosdorf-Grone;HSG Plesse-Hardenberg;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:30;205104;Schöningen, Gerhard-Müller-Sporthalle;137081;LL MJA;Landesliga MJA Süd;HG ELM;JSG Bördehandball-Ost;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;14:45;101105;Bremen-Habenhausen, Hinni-Schwenker-Halle;135082;LL MJA;Landesliga MJA Nord;ATSV Habenhausen;HSG Grüppenb./Bookholzb.;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;805112;Varel, SH Varel-Obenstrohe;119091;LK WE F;Landesklasse WE F Nord ;SG Obenstrohe/Dangastermoor;HSG Hude/Falkenburg II;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;201125;Braunschweig, SH Güldenstraße ;110092;LL F;Landesliga F Braunschweig;BTSV Eintr. Braunschweig;VfL Wittingen;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;201108;Braunschweig, SH Alte Waage;109120;LL M;Landesliga M Braunschweig;MTV Braunschweig III;SG Zweidorf/Bortfeld;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;403363;Neustadt, BBS;136082;LL MJA;Landesliga MJA Ost;TSV Neustadt;Handballverein Lüneburg;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;208122;Edemissen, SH Am Mühlenberg II;137082;LL MJA;Landesliga MJA Süd;HSG Nord Edemissen;JMSG Geismar/Göttingen;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;602188;Hagen, SH Schulzentrum;145082;LL MJB;Landesliga MJB Nord;Hagener SV;Jugendhandball Wümme;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;206102;Northeim, SH  Schuhwall;147081;LL MJB;Landesliga MJB Süd;Northeimer HC;HSC Ehmen;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;606108;Schwanewede, Heideschule;150080;OL MJC;Oberliga MJC West;HSG Schwanewede/Nk.;HSG Schaumburg-Nord;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;808144;Melle, Sporthalle Schulzentrum Neuenkirchen (neu);150081;OL MJC;Oberliga MJC West;HSG Grönegau-Melle;OHV Aurich;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;403261;Hannover, GS Wendlandstrasse;410051;ROL WJA (Ü);RL WJA Hannover;HSV Nordstars II;JMSG Osterwald/Ricklingen;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;813005;Oldenburg-Haarentor, VSH I OTB ;302075;ROL MJA (Ü);ROL MJA Nordwest;JMSG DSC/OTB Oldenburg;TSV Großenkneten;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;201128;Braunschweig, SH Ottenroder Str.;306081;ROL MJA (Ü);ROL MJA Südost;MTV Braunschweig II;HSG Bad Harzb./Vienenb.;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;608125;Jork, SH Schulzentrum ;407093;ROL WJA (Ü);ROL WJA Nord;MTV Wisch;VfL Horneburg;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:00;605192;Hohnstorf/Elbe, SH am Elbdeich;408110;ROL WJA (Ü);ROL WJA Nordost;TuS Hohnstorf/Elbe;MTV Dannenberg;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:10;403244;Garbsen, Heinz-Priebe-Halle;177082;LL WJB;Landesliga WJB Süd;SV Wacker Osterwald;HSG Hannover-Badenstedt II;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:15;405108;Hildesheim, SH Steinberg;154082;LL MJC;Landesliga MJC Süd;Sportfreunde Söhre;TSV Friesen Hänigsen;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:15;208161;Gr. Lafferde, Kreissporthalle ;151080;OL MJC;Oberliga MJC Ost;MTV Groß Lafferde;Northeimer HC;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:15;101148;Bremen-Oslebshausen, Erwin-Büchler-Halle;303091;ROL MJA (Ü);ROL MJA Nord;SVGO Bremen II;JMSG Loxstedt/Bexhövede/HG Bremerhaven;="0:0";="0:0";VSK Osterholz-Scharmbeck SR;VSK Osterholz-Scharmbeck;;;;;;
Sat.;03.03.2018;15:30;808134;Hagen a.T.W., SH -Gellenbeck;178082;LL WJB;Landesliga WJB West;SG Teuto Handball;JSG Weserbergland;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:30;101103;Bremen-Arsten, Vereinsporthalle TuS Komet Arsten;150082;OL MJC;Oberliga MJC West;SG HC Bremen/Hastedt;TV Bissendorf-Holte;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:30;405126;Algermissen, SH;410021;ROL WJA (Ü);RL WJA Hannover;TV Eintracht Algermissen;HSG Exten-Rinteln;="0:0";="0:0";;;;;;;;
Sat.;03.03.2018;15:30;803109;Emlichheim, Herbert Taube Halle ;403083;ROL WJA (Ü);ROL WJA West;SC Union Emlichheim;FC Schüttorf 09 II;="0:0";="0:0";;;;;;;;
